IMSI,EKI,ICCID,PIN1,PUK1,PIN2,PUK2,ADM1,ADM6,ACC,KIC1,KID1,KIK1,KIC2,KID2,KIK2,KIC3,KID3,KIK3
410022233345321,B05E19F528FCA64F7D726B8429312439,899222333444000921,7724,54649491,7212,65936108,46885924,93096189,0002,4011D66EFAA5B7248F430B7CBEC3DABE,CFA05C32A9D44833A12C9022E69806DE,1C76484DCFE02214579BE6902073F21A,6054F98697E70845AC002A0CD1D31354,EE012DD05C204008A4446AF8B2B70ADD,AC49487669321CC03ECF5FCF5B8A0076,11EC55D514C1B1CCD11C927526AFFFC8,18A5C0DB6C78DCC8F1FB35A3B23F1C83,3F5A917A5BE1EF7EA2406A19E5035C30
410022233345322,A463A4542DAE30CBE3996D349E48C94A,899222333444000922,6804,53200306,3466,32355347,89137250,70962780,0004,00C2AD528E9E54A6882939554AA7E224,5062D1DC839BC301496FBEFAEE34CC5C,29CF3D6D8B83E92C04B0F4C503E510DC,20AAA4973AD452C0C139B3707A40CFFB,A5FE7B0AA5B23C44748EADEF502342D8,ACC81BC60DA555DF69EA690746CE874F,C089C684F82C28082C704148018A6C83,D7207179440D7F8EE7929186A5499AB5,C34673703829A37E1472BCD58202F87C
410022233345323,6F058DEBF12FFD3F9AE256629DB08731,899222333444000923,7805,27450078,7300,61211896,59590584,44860943,0008,305944E4EBFC282AFC584E5589D7558C,DFA43B3E53B4F2F097D1DF124A6F38CE,ABF92708BA51607B8434CEDAF9AC2696,AD27BB3DC27597C6B056819E0D5A0ACE,CCE4CB74B552E7A5336A63B963FDFBB3,FECB91D64BD96F4DA9A839D15A024618,63FD1CAA6C8BFB8ECE92C8C24E427935,EF29F694739191F32E291E456977EE07,2A193CBA69ABB707BF776206907D18C6
410022233345324,BBDE111BE5767E985EC3BDFE08B9FA64,899222333444000924,9874,83089697,9768,21521618,68517800,71007229,0010,03AB6323A1BE9559E49C2F8A9496672A,7B16694444A954DB17BAF2708BB74DED,31178BEB41001720157DA00FA9F4701C,3443535EB4E41CF9614C98861871E27E,29FB7B8A4F2DDBF7D33F0D6B52CEE935,AEFC28E615D07FE3107D14D58C904495,D35E6CDEE118AC6AE55FBEC5E764B64D,02CF1AF4FF75DCA67D76DDFAEA08AC8A,DAE5B48F04A15AA9280E3652872B158B
410022233345325,C0677D5AB97A4EBB44D2EF189A63C921,899222333444000925,3402,23934369,9056,30164765,81920806,94526869,0020,427D2FC5962FA6E642BF491A05FAF46C,C4EB30A138BBE7BDB02DF750FEC46283,94B2B5E25E7EA47D6F5DDEA4BF766159,F6B737C851A5E9D28837A4CD38664C33,B5FA6FA4E5E91CDD30202EC0FF90CD4F,81DC004158A8373FFC9AF538E8873F13,EA2C08F4D7874F025C48DA110A35CE87,90D6826E76EB7AA7CC18F084E9801E20,2B64B52A33897845D85F49A4F02436F9
410022233345326,A1BCC9B8DD7FD92E26FD1EFF3F2FD75B,899222333444000926,6520,43097798,8936,69918531,94118072,10628689,0040,18F592EC682C1FA121D4910B6D2B7590,637C251C580830965861B9C0997924D6,D4E03C64036931DD0BAA1E672AB8EFE6,10034412BD91561707E9F42C6ACA4492,933D9F943E7EC082B137FBF92FE76D48,1C9AB230EE21AF3597DA50A4735C3E95,9AE8F63083374818F8B2F5CC57A12AD4,813C3466AE1BDE5D0769B2F28FEE5177,3224AAC1BEB180054878030A4DF38921
410022233345327,52829245E7A966B22D693126EE6A3FF9,899222333444000927,1599,59228199,4278,35067635,50234553,40387612,0080,46304D291C128F5AE82FC6E7DD7332C7,CF7A682D41433468C060A15B737F8672,63245DD881968EC921BE9FD637F19EEF,61AA39FBFD4C2816C01728CA5EBA5F90,02F408BDBD9F3135D7C229D682CC2631,10A89A459C0AB12BD93C4EF18D6A5E54,2445B934CED7D8E1E416A3FCB3ACA2C4,1C11C37BCE824F98F23DFE576E334951,DFDC7000E8522E03702CC1169636B6BF
410022233345328,E7E2A4DE0851CBBB86FD489D6A9F521C,899222333444000928,6064,21693246,1149,91548403,70104837,85964504,0100,7290D11AF3AC9436134F5ECBED2D40F3,C8712BF12C096495514669EFF078F509,F6989B9F2E74B969975F0BAB192B33C3,557A8506042B7274DCA89CED82A2B3F0,0B0EE82AA38592BB403D9B0FC7FE3E93,0B11159A956B201915B7EEC11C063B7A,F451E3448A5700F0C5552D0DA34A2754,5AC792462DE4FA5F0D04ADB5B2103B8C,0EAB9BE4BF547A4F0FB37010F7F4D968
410022233345329,945F1F7B8841072536499B50DFC7ECD1,899222333444000929,9753,18739104,9563,85449966,55680365,80968694,0200,532A6FB4A01360C0AF0AAD91DF131DB0,EF634C11D77995E2C6CB8A279BDA6428,A1C25091E52D628D980E88FDC1487EF6,C0E76F6EA7AAAF015A0E33C069BD70EC,AE9047212C29C055624DBEA5E11FF5A1,425138D02CD2E49B14CF3409D67329C4,05874BAB6E70D5C36D476617F212D0C9,8373C1B9040DE99142F5168EC13A0C0E,DC77FBAB88885A2A42B469250A7DB917
410022233345330,9433D371EE256CB611E14429ABF3AEBA,899222333444000930,8955,63092188,5650,66207229,57616570,52492955,0001,253F767C0B577BCC48BB73472753CC89,90C8DBDCF15C6BC8C76E0ADF40F72B34,51D0C94CE6145DB215E8A155D574D7E4,DA4D0FE17A911BB8B57DADF738038EB4,33FD7F75CC1C6AB9D56241C7723A6CC5,7CE0AC66ADBB9D35319CEB816FA9AE8B,573BB836077ACBDD2B3BA921E688C6E9,439A85EBEFEA2E0B2BF0AEBA70CAD0E1,57D847E4319A3EFA73DB573E9BFCF822
410022233345331,5110CA339B4243F43C3B7FD3C88700C2,899222333444000931,9824,86496740,4728,83531737,10615237,60203819,0002,4D1E82B2E859E04E3EFFB5A636B72D85,4DF783C70EBDC9D63B96A59B41D169B2,F628052814118E39EA386AC6939C1A46,2F66D890E7A5FF00369A9A21EB37D17B,C9CB127085F6A4553E6919FB5F17A44A,CF2C1207DE08FC0633EAA36FBC2F9133,12DB83C4F34A2E9296FF76FF5A05EC45,302FCC8A346689D6C41DE8ABB4BFCEE5,B0FE12371DEB437A5657FA98E124BEA5
410022233345332,5091CD5755BA7F5AE4E11FF1C5DA9231,899222333444000932,6398,46772689,8833,49266236,73609124,60574386,0004,ED47F631A7B50BC53A5024732AEC9BF6,ADE40E01B4A9C9BD552B2D7518FAC862,74AAAFB060C7B3F6684A94D2918088AB,D636C0E28B8C2B0045CE36C2C42E5072,137A6B87537AB4666C233D7ECA5ACBCB,440D1F5023DEFF508C5BB0E6140379E3,9398BA081AA00DAB524942C218A2DD76,77146D5B6424D98CBB1219EFDDE3BC61,008B42C2C6F978264D1D6E77639DA3D6
410022233345333,D97E73875CBDE8A66E3E33A599788CB3,899222333444000933,9562,32212802,3007,58879668,29733502,75238443,0008,A023447C5CAB0E476CBAD8036F84FC5E,D9A657DFC2E3D2EACF86F92CC6916587,31473BAE5B3AC20260B0C5D2AAE4BAFD,DEFD24B4C679EA57E4DC0E061D5240C9,1552E06DD6091E01D938CB3C964B1EF0,5F64DE317134C9DCCE505182A5D94EBB,B3119D5DCDFC7474E8F87A1A742BD1A9,11A69E630EF7D0583959776DDD8E916D,F892C3B376E7AFB0F0F451CDDD0CCB8E
410022233345334,F1D7E2DC7C8078437470FEB08E899436,899222333444000934,6114,84962163,2397,24336678,59319951,46212318,0010,0C8C4CE5B5C18F233B9E487873DAFABF,B08ACA5C83C9C5732E27B7F24286B3D0,6D6BBCD8977BD7C135D11FE1D272284F,5BF520E9948896B628AE6A8CF416CEE2,25E113309E6DBF6BF77A066FA622F53C,441835485051CBA65E7DF828321A13A1,1A13AAD2B7F68485DEAE933B200E61CF,816868A9DD65AB0713E5FF1FAF27530C,B35D395E8C9C8A1C75EC7FE6072DDA00
410022233345335,82E2CDBEEC4C6C284214EF16F208C222,899222333444000935,2302,43488999,7306,87386575,89393726,59626113,0020,651E950762139DDACC4DA1FC5782674B,155BA15429AD2C146F946B97AF8E014F,200834DB8C51DE92E319ABA389C79DB3,A2A3AFCB7999F18EB391EF869B09654E,E72C9581187B4E15DA4082A0694DD7F0,ADAF1698F842C4A00940EDB2138A9AFE,4A67A258F2F5BD2A4641BF05E8B4BCC8,F9A9773E2D0E18A72E2D95F32F588848,AD34C6398DA1DA2B0C2CB493C00C5B9E
410022233345336,B63C81EE06C3BEBBCB04BEE40A8733E5,899222333444000936,5856,96081873,5817,10286444,18800406,72528191,0040,FC70A02CC3AAC3E7383CAF39143ECBEE,340A9974FAD1A52CE2034765F0338218,B3E3B36C76E1AFFFE1EF9CFDBADECF69,1A0D569559464B9FA206FB0AB1040ADE,5248FDCB26D34FB21F05B5806B56322B,7C22BA174E5719CCBFD98261658993AB,38BAAEE5C6B4990708EACB4181B2CC4D,F13CF63EFE29DDA10FCE1830078B5FCC,C206749E62B5EB016635FD2505E85D0E
410022233345337,5FF41A0B7E53905426620F353531AD20,899222333444000937,4489,65612105,4769,84130934,98762066,39471584,0080,0EE6C7D39DFA4F554632636A282BC107,21EE81F60AFAC202B565987ACD030587,16CE3D922D5614065D8D8E65CFCA4FF1,B93A8D4908454B312A00EAB97CF6B093,FAAC80C637278AA7ECA046DC65DBD3E7,E9957D3271AE0BCB0318ED3ED4519A01,90D8BE84AA808D7FD1518DA84E5903ED,1454A7697094B074BCE204C6B1F9B936,5BCDCA771DBF76CEA4D7A9CDF0B6C69C
410022233345338,62846E9E3661C937CFE425CCF50AB69D,899222333444000938,1384,24378652,7766,22409657,29060437,34721507,0100,E0300CB4700975AC250DC84F8536B9C1,51E8895399F28A390E1A17BE11F60408,2D2C05152C8A15B0F4A5838F1F292901,67D9862584AD90FE7788563ACDC236A9,209CA0F7672A61574C620D7CFCBBED79,3677CBE122B3526133CE4307EE1250B7,C904F92E2F27483F5795AE99CA96DA60,D583967346B343DF0858FB92583F8EEF,4E7AD993FF03F43C45FC0E4437EB0BDD
410022233345339,619B483AB82B01F9BF5C72B8E179DC90,899222333444000939,2557,36436797,3852,46698649,22816052,15643710,0200,B36867F833880E7848C48E5B930DB7B2,40AF274297254810DD2CF594BD5733A7,EF44EAD2F072BF54D489F5246FBFC923,5D2AC567A6FBB398653C7781DCB61364,1FED94AC43D1481E406235ACD49CF107,6E81036DD2DD20EFD51FBF6F36D5FA7D,390FECF0B11D833BC7623ADE14842955,44667A6116455BCBE93E7FB6BF8A9226,0AA353948608F544480CA193224F9761
410022233345340,F651C3635DD4222F5941759BCDBD012D,899222333444000940,4202,57827803,2829,34777364,70424085,45252824,0001,4ED6E2B402F7C85E3234DEB900DE3CA4,19C1660F755B2DE8D45951D6322DD06B,5A409BD5483F0C167FB44625BCF606C1,E669B61D58FD03E33D8224765B60BAA8,D61C947B8F46E62F12BA00189F18B68F,825BE9251E3226DF62E73A62C89703AD,BF821EF69775021146F7C34E9101A3A7,8F865057F02F0D042934E6D872A23F3C,A2EFA5D8F6A79BC8F9C1F0B56778D40E
410022233345341,81134D7153352DA43225FD499BE9F248,899222333444000941,2247,46792720,1840,20001028,67043826,92838960,0002,30B181FC4D5826CDC7F261F268D70E43,5AD12954506E06232AB9D7D6721BED88,E19404D2504CB214F3EE5D000839A4F6,745BA40AE0E3E0915E77C584191775AE,8A3790A46C4DACE857E9CC80D8D6D100,A93BEC43E24DA58AF9C020A2E3F53BFC,24881810C577A3887C0B7E872B510199,74AB0BFBB64ADE69D689BB088D7BABAD,B1763A373AAA889A315D9642DBF4C1B2
410022233345342,6957A2F83EAF75DB69066F4D0C88CDF4,899222333444000942,4903,81939135,1305,56759054,50202646,58968124,0004,0DDF8BCD5D2E8BC95ACFBE311B4B3269,2448B54E0DDCAB88A704B768BD7DCCDC,0D8549932637DF2C01DB1E7858664ADF,142AD829AC20EE6DF0A4BC3E824094D9,C1CA73A00EAF142B5A78B2C1F5915A95,A41C5FAA26D7D11DC50360C1C5A82DFE,62311976950BFCFE6AC7CF1F8615477F,4DD1EF918B7596B1FD962922D8E598F6,215B5CF9494889440191DE9E6A773CF0
410022233345343,517BDEA66E6020503C96F3464904F5C7,899222333444000943,6967,20420449,4973,50477018,49865463,80435068,0008,6BF87B6E4286E753422F83DCCC98988E,B22A3D0F0DE7FE166C2B35B41A19C9B2,4FD5BFE65DD4BF481AA9154FC6160BDA,33BEEC9D043D3492D7AB78BCD426CB3D,129803DCEFDCF4E0F6B5ADA7E519261E,C3DB97007ACEB5A3C70F34B0FF0939A4,EF9F43EA892E4F9D679FDFB7F552BDD3,BACE9BD72B00711D3BEF739C9F5527C0,BF9C2EC5771CB5A8EFA2B0C2FBFB8ACD
410022233345344,DCAE7A8B899AACF15AB88BE468A610EB,899222333444000944,1561,72035801,5705,39683452,33288375,32642657,0010,BEA0C13DD1F5CB5A3E0521AB867CE977,52A56711F7301CFEF1A51C160599A9DD,3F1572ED5B147BBBA18769F30E03231E,36D9879329655D9121F1FA83DA903337,D4015C6A4B8556088A374DCF43AC31BA,FD3C694BF12126E6CACF343295E65342,7C248996C4E24C34FE2CB4D2AF533738,8FBAA61506A085DA4E63AE941C6A5802,2B5091A895CE5FC3707553978CDF0A9C
410022233345345,63FB07ED11AB10373C171D3FB6F240B8,899222333444000945,9694,67783454,7455,66782960,84472877,36759237,0020,2F2C2A856C11C5A8776E4CD8247850C6,E351A7A7AEEE9047CF270692D95C2A8C,1B7D5C9BDE9D56DE45191B74C2C3D93E,A4CD307221FD32E12BF45E4510DDC596,D7E5DFC0A37E0108222E1F8F3FFECC1E,D6572B94DAAE1266F7639A54937213F1,0091726F34AF005E130D22C3AE943331,F6327A31A073A69E7D5957E65FE2DC01,9F899D5E1236C2C3D7B7EC755E8C1A9F
410022233345346,F15F531FFB8B848117060B1B337BF045,899222333444000946,9843,88544011,8407,71438859,22563442,30770449,0040,985C681DC70D22D07FF7FE3FDC113E88,894518B942A5A70564291EE23C6B54B4,80787A168C2EEB9ABD5432BD3ED6F0F4,DF947F261D4CBF3F1F209715C73DF38C,13F911CA7C7C1C8E5DF309C0F74D2B7C,C3AD09AE6E570E52AE7F2A5119B9D9DB,3753B39B762E5B789CEB0640CC3C6A19,CEC69A9F0F4C9F5FF66C783F4A7EFB49,E17C37EDED6AB242E9E2054679076CCD
410022233345347,BD6200CB9B5EEC11016807494CDD4FA3,899222333444000947,7494,17501801,6822,24211603,78170795,30282989,0080,C9602A68D65680C8E1FB5D973082E639,9326E2BDBCD4975B229868590B1389F5,9AA986DBAFBA18B32C9DDD09E37918EA,64910867D52AF0A7829ADBAB30518CA8,DC31ECE0587CFD5CBB4E8710AA8A9C06,9DA2B0D17B4ADA219D9C2700A134852A,101BA1E73CEA116812C775AE7E2CE170,5B44004558CA67C8AA8C5B1DDA53F44F,DD164954EB02ABE8AC94D59F07A108A0
410022233345348,C5A4504CA9DBF607B21F85497E722CE6,899222333444000948,5118,38296047,3995,67405082,95089602,44612714,0100,CC60DCBB68DD9A2007C667339F54ACB0,91CF00A3CB58509B557EA21DCD3E91A8,DDA18380CD6D79D8C05A69131DC6B0DD,A28E56B445824BFD6BFDBC995832EA5A,8F8CBAFD8E59604BF76C94E63F1A531B,62EE596BE342199F1AFD37B42CF4C147,EC8FBC54B9D23246F8E3292366A150EC,805D6611391AA6FBA330473F20989A1D,DDB6B6BD991978D6D8C2C9FF9FF6ECD6
410022233345349,27FEFE2B394C58BF5D917E0ECFA2E214,899222333444000949,8124,26562450,7524,59670867,68067603,49042454,0200,F5CC5D4C5304E12BCA111E646A129C3A,A222F4C7E35FFBACBEC1208F2DBC36D3,3F2BD10B57A8369A38A6FF8343D8DDDF,023B7F8456B6779116239F85DE61D796,9CD613B49CDEAE53010F1954B619EA80,2B45A6933310DE7D67F5A607A1871A1C,6EBA7D17A0404DD2EDA090B671558A7E,4941CDB0F4DB5B48545A7ED510C87F43,A5C4C63993C75F0E200E411B25E5E363
410022233345350,86F553A40B212B23FC079A6C546A2A45,899222333444000950,9898,12773209,9005,96543602,15001015,85861383,0001,8484363D33F9DE5E665105F3DB75CD42,1D0985F056BF98C03C6BE0506362C5FE,5EB2EAAC4DF397395410CD260F2FED31,ADE774CF821AA93C29083EF86109E071,91751FF0D3DC93B3A5ACAA0BA9B5B01A,8B44187FADD539700807556DB5E137C9,04F4416216C54DD32B625B59FD9F79CD,09EEA8413013EE3FF09C939B7E2F583F,AF3243DB58DAD80BBA768F4BA0206783
410022233345351,E32EDDD2446F755B3A2A7D1104092A19,899222333444000951,4334,76912042,6050,72630490,32604795,45864264,0002,707B171B11BAA0540EB868D5CA8DAE1A,62F13ACF29620D883DF6A2221CAF7B85,8CA4C45BBF398B994C41F8095D30B6C9,6E69A29F735E2FC2EEE21522C155D499,96788DE20C3CC227DC3D38200BB33736,DF9D5479F008DE636C65BC6583A2BAAC,3E2974B6C3F78100CDFC65603D3A9EE3,590253C98256E68D8C587183F185FCAA,1E9C8BF056A779549B8C510A7F8C8275
410022233345352,6E368C692F65D740B9EA93839FA7B3AD,899222333444000952,8081,72482475,3898,53780553,64070793,53212226,0004,1855A45DC3C302FDEA0A0D849A2842FF,6501E4E7EC8F1A95CE19B0ED8B675A42,75F9C735CD04E63B6D92A970338DEBAA,C74FE86267C793A986E3CB31F86CAE9E,51B8BD3AF46E08C6B3BF4AC9B87F44F6,BBFCB6A2C656809CEA8B76C7EE687A8A,07AFCFB4B8A14A41520161B8F05D91EC,5074B33CE21F62EFD5333C8E38165D55,D06743C91C48672E4361A3BCEB962242
410022233345353,2F196D6EFFE2C6C9BAF39F53703CE72E,899222333444000953,9830,34105127,2431,58078066,67597810,63740858,0008,A65BB8B4C2B3981654706564A424A71D,3005B26BA22EE66ACE58DBF9725771BC,0BB3576B50874631A1CC9E8951365BCD,5C38D022EA24F1A1FBBED507728520CD,49D7BD39A9DDC7F1699DE8D819435EE3,3053674152D97369B31B90090ED2AEBD,50C1A4ABB9BAD7C9E6D0F77B816FC30A,BDA455BD5914B2AC70882AF7D9F9F2BD,A98289B4E0F57E8C6659B34E8E553A26
410022233345354,AE402FEF939CAA7FC9C9FD38BFE84723,899222333444000954,4561,31428950,9038,99659967,90585959,63642733,0010,3529E5408AD955D93C3006461796D506,DD9071A7D040211B2F06DDC00C4B58CE,1D614AECADF0ADE5EFE8F6F2B0EFD353,78A422282F49252C3CB139D36C04025F,D54FBF992E62849BEEAF0F6D1EA82D77,1D88E8671E6461236002B7BB55945543,99E84915C29C077B499A6026FF8717BF,BD12F014C2F340592C830B21EFDB498D,12F48963A0781332C3FEA32E9CC0431A
410022233345355,0BEB23771DB7161BC000D7DCB0CDAE0E,899222333444000955,2167,70554843,3603,87104597,99844315,95866890,0020,FCB590844218BB3456FDF975CE2670F4,E7F36530324EDF73B13F0DD5503B8848,EBE65C0B81F37C854C8FB758BB24FC08,489722CB19E2EABFB7BEA6D6DFD1F574,D76EDC7EA545F75C9271F7D6E1BDFDEB,B42E2D869401CD0A81387294D2C03AC2,1AE418B42C0C987C31F1683F5E151190,FA1B9C25C9470D124388F146832D1E49,F6EC0A31D57C555EFEEED418A667C745
410022233345356,35B320A469321964CE02CB2F055159AA,899222333444000956,3477,81576179,7718,99903658,84661619,76811738,0040,46D185B1E71E4F0FAA1E30224904D36C,7B2552AFCE191A3095643D6346DCCB45,F93C5831C21D91C6EF39C4E6FDD74C2F,C2FBC387786AC081AFAA8715BD343CD3,5AC5790469980B896F69D466D9C57501,0927CEDE9F9FAC0038D2614440F872DC,7DB12A903203240435B81CC3B51EDEFF,A9343ED9A109A52D03FE75FFA4CC72DD,D87096DDDE4403D34B53E1451CE85EFC
410022233345357,B96D4CEC4139452B393D20A9499548C0,899222333444000957,7876,95144917,5408,65118346,86314859,53009102,0080,66799631A6C6EBE74B237370C4C8CF83,4BA2C22A8FF39D8EA17FC354E9D4778C,126C8CC78D228A5E9988F747AC653912,CDE86042DCD1C22C7286AABD1ECE6F4C,52554A4D7199088CB9BE90AD6F683FDA,6A5A149142B19E80D047F299F30A31E4,A334D49769E9A914DD8946643E76B288,18FC5DE1A8A5B919A07F4F16BFAE6785,CA02297422A94852E69863DF3DCAFD41
410022233345358,58E51A1560FB4D4627BE415C2E46117A,899222333444000958,3166,45958299,3563,56757482,16319925,24895545,0100,31E254B599B1B12CED98B588DBCAAE3C,2A4CDF00CFDB9F7F748CF89BD47B7560,F29F2FE53690CE739296EAF11FAE48DD,94065F18DFC31972602695450A7936DB,9ADDD673CCD2E96E0DC9ED2570E6EA8B,B6F6FBC5F60DBC49ED470AB60C83F594,7E011B3954E0841841A00BF21AF28862,93D02A61531E9439A3066A9FDD5652C8,4661832E2A67C1B20AB6E908F17724F7
410022233345359,59C3F8C4A044F41FA6F0EB3A2E2992B9,899222333444000959,4929,67577663,9104,80095804,74445106,40375818,0200,B7576043E591B8D7B98C1193D24DAA07,B4DE34E1867AE6F1381ACA7D68B987AF,D50E1F219534A3A990B6F64134A91381,555E77F7E46D3930EB2A864BB5F29F44,2EE22C859600CF7042059ED5105081E3,F1D343AF46389684E156EEE7F1421715,ADBE66462DD296F54ACA36D445E1ED83,418DF4D11E6F9FAB2B4FC5ED7EEECAAC,081928C3E0B07075E94FD9334DB8EF20
410022233345360,2F71E26B5F898DE532B369563608A1C8,899222333444000960,4506,42210369,3783,63426643,69656362,43533586,0001,4E7AE0D29D2DB5D6951B9441A7461893,B6A7955ABF905695903CED95BE3D2FDE,5BE334AFEA3F444104130A97211D5ADA,AA0376B4935AC1A241DEDAC9759D5E6D,1ACCC300352C429E5EBBBD8A03C24E50,249772C15F571D0DE27B4955B44259DB,12C678091DBB17FEBC3B7D1F821DC2E4,F85E19015DA9DBE48DAD73909DD737CE,4023EFA5007C92BD78E6C686433151D7
410022233345361,857F369233622CB71AAB354AC6BE9923,899222333444000961,3604,51935111,7608,41307041,94637104,31131468,0002,B0D4E7F7FF8E7ACFC434C93549A2DDFE,A2D0FC1219A956903420967C70BAACDB,2C974F7A925639AF665BC843334C3208,D1D05CF10F5997851B8DA559DD60FB4F,46AA5A4E64B68AEFA4A42FCEE8429B0D,1AF18A54AF8B169C64AA64235DA97418,E6631970E53DA7B26D33407484BCEB53,15EDE70B59F9E79F317CB2DCC35F1568,639D320E6DD96FBE4297421CE13DFC3A
410022233345362,10BDCBA04E053DB67AE86831F7DCF8E4,899222333444000962,4891,99806539,6119,32153248,88660040,31003865,0004,13A04DA8534DF1BDB536B5F48046FF46,FFCA7A8232260228D645F6D969EB034F,303829B516A5C6DDEDF5E4294FB54EB7,A88362B573253F8F61E0538C87702F3E,73022930181A6D49025F8BE382076C67,320475C4B4A759D25B296F792204C58C,F30A24754302A657743B91305DC0C827,7945827F21ABE16AAB273B2A172FCF29,B747104B1BF5970B697D34245006DF43
410022233345363,3CB5BEE62C1D27C521D4088840979481,899222333444000963,1282,39011686,3101,56256170,50693046,57047190,0008,8C7778A6BA427C3753ABDFBA00FF23D3,93498B45C7F33CAF9CCC2BEC64FCD68F,E84FAC7F5158BCFA688315450994456C,0370B5DBAF07C1296CBB1A49E3D44B00,3B86A3580B88586C52B6406EA5A75273,75F4D134E33009060A9B8F9CFEF0B8E4,65A60D0D0D2CBD1264E966CAF50A6892,B91CC410B16449AA530E5ED7A6FBB078,14680FFA900F09BC10ABB4694E08A727
410022233345364,858ADDBFC7AA7367D171AD33BDBAFDB4,899222333444000964,5199,91305366,1171,63157928,56091809,86157250,0010,78FFD7B2A7C9F3FC827755EBDD8F689B,89A113746D98BCC3706F8DAE232F0392,0290714886E5289A3FF33BCF21792840,F8F50A045266A991B3CD6A57B461DF52,EDB8DE355F85A41F3C5EB6F641F1D796,096765D988A29E286EA4E562F1FE53E8,C41D71BDAEC3DD2243D3F18ED7AA9B60,12E530CC18B85FB21C03D6EF73049034,5E3D826D8E1BC3F369C1CC89B6A79262
410022233345365,041934DE97EB962BE9C44692FB3B6D9C,899222333444000965,7337,30681226,2668,39168484,58847876,95505671,0020,5AC0904CD4C22DD9684C9F527EB0ABBE,BF1C279750929C98ED4E82FBB7A123CE,3CB15E88BA1B3FEB5AAA6352C8A7E55C,B4FCD9A9FFD3DCCB017EE81A410A3E36,A65B29710ED002471BC0EECCDE16ACFF,E52B940B7541C779B6A1E0F16DB85C16,170550D23A177773254B8EF0512ED723,B6EB7A445E85E0F5EE76857170141C22,F9207E4BB2DCE74B97D5A3BD04737C93
410022233345366,E41558BEB90E80206DE0FA8237BDB19D,899222333444000966,5525,31672130,8252,67273132,49599948,56204227,0040,B93BF627CEBD49D77A940D3D8ED02469,9EE789AB6D5559B4122DBAEF7D0BFD88,6C0726AC93E265FA507D4B596302D8C2,72946A9FDB40C6568F6FBF5E421AF2EE,A14B05E5FCD1787F15663DF3CE4107BA,98F074019B64C54BD78D1178C744168A,7B89AFF6E6B8F566F0C2E347A83E8014,CCB2E81A7F25C0A78C59B2448311856E,5D46EC2364574A9875F5A09A194A7380
410022233345367,7A9A31F9C04B48C95A277CF448EE2ACC,899222333444000967,7241,25072719,8316,69459658,11013485,78391644,0080,5A70DCCF11C47C592BCBC2C0D6CCA0F5,B5EC78743B0E789BD34DB83C1939DF7B,6B3C6D3329DD62A9C6FE1651CA22627E,04DD3267A5AF00D8F81DC43F6B02EC3C,BBC0D737518BB4369D8EF26A197B5B90,93A043E59FCD0EF4D0CC8A61A7B48CD5,8C26D98B13ED9A43266C18CA2773D7DF,0A4C03FE1E60BC510E5461A972098C63,AF7351C2153206BE3D2A68E7AACD8865
410022233345368,3E729237A95A78CE573D59FD94867F20,899222333444000968,2109,45984793,8396,66544352,56554962,49091009,0100,68C161C25F610E858438BF36A4F7F042,B6443B5014962DEC1F13D7F00267D7F3,3703B2C062C213540715C09DB060DE52,A4F4B43C3E83BB76D874551FFC5A3DF9,8AB30F7E6D0F1FA4E0D5AAD60F72AC1A,7369C890AB01816173912FE0584E4C7F,7C692C925E2885704E3F8CB0BFB8A745,3C593750AA1F2720E63FFF645C314365,0BA1C3E239F3CBEBA5EB8FD1DC84357A
410022233345369,35BF9925012125CFA9BAE36263A7A83D,899222333444000969,4562,66534681,8570,30058530,56273961,87752099,0200,6D29373EB460FE61C207B88FF1FC30D1,BDF5FC31CC3D9EFCED6F3111F25615D6,07E2DA036DCA52D2A0EF900897C63F3E,F952E50EB14E08CC971C88CF3AC3E0ED,7C26A6BDF117D4A4168098F3CFB4DB6E,2DD041424F82FB642F00A7492B8A131C,F1CFCA189195182DCF84BE26F0EEC547,AD000EBDCB278FA146D98F711EA346D9,9C6DF5CBE6BD6CFBBA211F3FCC4E4355
410022233345370,F24B6617B1B420E9D022D055580B1E24,899222333444000970,3965,51828249,7017,30333580,52891634,85440846,0001,331A4243DBF6A3BC6238D2626734016F,BF157661F524E07D14772520C28914C0,56C0F3D2C83889DEC1400D3809549C5C,3D8EE2AB2AA8A680E54F6551F4035935,8645EEFE017593D9B7C7A63BAA741043,D9D36EA7793F6F10D9AF0FA92E99DDF7,B64440AD9619AE94B31AA08178F26E6B,59CE6E73E40E926DA64E08811FACB665,646C3B0CAC6839B0C466C93747F7C945
410022233345371,5A3BFBAF1F61F316301B510744A420C0,899222333444000971,7821,24741898,3981,98777275,90870440,44150683,0002,191FD498C98FAED0D69BC53E687F5A94,3FDE44B1C2DAC254B3A78B626618259F,96FB5BE44669D102812DD3BE364A24EE,7A1735017FEAD694F3D9FF238F8E2671,A1B970C5DFA1A92C2C3604DA4FAF88CB,8350600B90130D41F1815B38866FAB71,1E080D10212C9DEF7F903A5308C308D7,47ECA4F67A8524EDFABAEF79573D8288,7C85B44D861069A9041178749A8FAEFC
